Inspection_ID,DBA_Name,AKA_Name,License_#,Facility_Type,Risk,Address,City,State,Zip,Inspection_Date,Inspection_Type,Results
920310,SIZZLIN SKILLETS,SIZZLIN SKILLETS,1937465.0,Restaurant,Risk 1 (High),x8635 S COTTAGE GROVE AVE ,xCHICAGO,IL,60619.0,03/27/2013,Canvass,Fail
1326530,THE FAMOUS TACO BURRITO KING,THE FAMOUS TACO BURRITO KING,1047362.0,Restaurant,Risk 1 (High),3603 N WESTERN AVE ,CHICAGO,ILxa,60618.0,03/25/2013,Canvass Re-Inspection,Pass
1174542,Zaytune Mediterranean Grill,Zaytune,2009543.0,Restaurant,Risk 1 (High),x3129 S Morgan ST ,CHICAGO,IL,60608.0,03/21/2013,Canvass Re-Inspection,Pass
1206450,GEORGE E TAYLOR CHILD DEVELOPMENT CENTER,GEORGE E TAYLOR CHILD DEVELOPMENT CENTER,2221191.0,Daycare (2 - 6 Years),Risk 1 (High),3232 W DIVISION ST ,CHICAGO,IL,60651.0,03/20/2013,License Re-Inspection,Pass
1154943,Carnegie,Andrew Carnegie Elementary,22551.0,School,Risk 1 (High),x1414 E 61ST PL ,CHICAGO,IL,60637.0,03/19/2013,Canvass,Fail
1326341,AVALON CAFE INC.,AVALON CAFE INC.,1493339.0,,Risk 3 (Low),6701 N OLMSTED AVE ,CHICAGO,IL,60631.0,03/14/2013,Canvass,Out of Business
1326320,LA QUEBRADA #5,LA QUEBRADA #5,2202706.0,Restaurant,Risk 3 (Low),x3816 W 63RD ST ,chicago,ILxa,60629.0,03/14/2013,License,Pass
1235690,STELLA ESPRESSO COMPANY,STELLA ESPRESSO COMPANY,1738944.0,Restaurant,Risk 2 (Medium),1259 W DEVON AVE ,CHICAGO,IL,60660.0,03/13/2013,Canvass,Out of Business
1296293,BIRRIERIA OCOTLAN INC,BIRRIERIA OCOTLAN INC,1620284.0,Restaurant*,Risk 1 (High),x4007 E 106TH ST ,CHICAGO,ILxa,60617.0,03/13/2013,Canvass Re-Inspection,Pass
1326282,SUPERMERCADO EL TAXQUENITO,SUPERMERCADO EL TAXQUENITO,2240202.0,Grocery Store,Risk 1 (High),x6309 W GRAND AVE ,CHICAGO,IL,60639.0,03/12/2013,License Re-Inspection,Pass
1198740,RICE CAFE,RICE CAFE,1803589.0,Restaurant,Risk 1 (High),2203 N CLYBOURN AVE ,CHICAGO,IL,60614.0,03/11/2013,Complaint,Fail
1326244,NEAR THE PIER DEVELOPMENT CNTRx,NEAR THE PIER DEVELOPMENT CNTR,2215622.0,DAYCARE,Risk 1 (High),540 N LAKE SHORE DR ,CHICAGO,IL,60611.0,03/11/2013,License,Pass
1198738,GREAT STEAK & FRYx,GREAT STEAK & FRY,35639.0,,Risk 3 (Low),x1422 W WEBSTER AVE ,xCHICAGO,IL,60614.0,03/11/2013,Canvass,Out of Business
1322152,NICKY'S CHINESE FOOD,NICKY'S CHINESE FOOD,1299747.0,Restaurant*,Risk 1 (High),5231 S WOODLAWN AVE ,CHICAGO,IL,60615.0,03/06/2013,Complaint Re-Inspection,Passee
1106420,GEORGES SUNSHINE PRE SCHOOL,GEORGES SUNSHINE PRE SCHOOL,2215581.0,Children's Services Facility*,Risk 1 (High),2100 W DEVON AVE ,CHICAGO,IL,60659.0,02/28/2013,License,Pass
1322388,Chicago's Pizza,Chicago's Pizza,1046054.0,Restaurant,Risk 1 (High),x3114 N LINCOLN AVE ,CHICAGO,IL,60657.0,02/27/2013,Canvass,Pass
1322047,Subway,Subway,2197093.0,Restaurant*,Risk 1 (High),3675 W Grand AVE ,CHICAGO,IL,60651.0,02/26/2013,Canvass Re-Inspection,Passee
1084414,FIREHOUSE STEAK & LEMONADE,FIREHOUSE STEAK & LEMONADE,1800492.0,Restaurant,Risk 2 (Medium),5646 W ROOSEVELT RD ,xCHICAGO,IL,60644.0,02/26/2013,Canvass,Out of Business
1322060,BLAZIN STEAK & LEMONADE,BLAZIN STEAK & LEMONADE,1767801.0,,Risk 3 (Low),409 E 103RD ST ,xCHICAGO,IL,60628.0,02/26/2013,Canvass,Out of Business
920290,YONNI'S CHICKEN & WAFFLE HOUSE,YONNI'S CHICKEN & WAFFLE HOUSE,1884678.0,Restaurant,Risk 1 (High),700 E 87TH ST ,CHICAGO,IL,60619.0,02/22/2013,Canvass,Out of Business
1321995,STARR  KOSHER  CATERING,STARR  CATERING,2114226.0,Catering*,Risk 1 (High),6320 N LINCOLN AVE ,CHICAGO,IL,60659.0,02/21/2013,Canvass,No Entry
1319398,SUNNY SUB,SUNNY SUB,2203380.0,Restaurant,Risk 2 (Medium),6431 S COTTAGE GROVE AVE ,CHICAGO,IL,60637.0,02/21/2013,Short Form Complaint,Pass
1324320,CLEAN BEAN,CLEAN BEAN,2202957.0,Restaurant,Risk 2 (Medium),x1308 W RANDOLPH ST ,xCHICAGO,IL,60607.0,02/20/2013,License,Pass
1114679,JERSEY MIKE'S SUBS,JERSEY MIKE'S SUBS,2202237.0,Restaurant,Risk 1 (High),x26 E ROOSEVELT RD FL ,CHICAGO,IL,60605.0,02/19/2013,License,Pass
1301058,MELT,MELT,2114948.0,,Risk 2 (Medium),1840 N DAMEN AVE ,CHICAGO,IL,60647.0,12/28/2012,Canvass,Out of Businessee
1154684,CLUB 505 INC,CLUB 505 INC,7128.0,,Risk 1 (High),13505 S BRAINARD AVE ,xCHICAGO,ILxa,60633.0,11/09/2012,Canvass,No Entry
1150785,Altgeld  Anx,Altgeld  Anx,70202.0,School,Risk 1 (High),1426 W 71st St (7007S) ,CHICAGO,IL,60636.0,09/28/2012,Canvass,Out of Business
1292215,Le Peep Restaurant,Le Peep Restaurant,1001031.0,Restaurant*,Risk 1 (High),1010 W WASHINGTON BLVD ,CHICAGO,IL,60607.0,09/25/2012,Canvass,Out of Business
1134574,One Stop Mart,One Stop Mart,2185375.0,Grocery Store,Risk 3 (Low),207 W JACKSON BLVD ,CHICAGO,IL,60606.0,09/20/2012,License,Pass
1198444,URBAN VEGAN,URBAN VEGAN,2094226.0,Restaurant,Risk 1 (High),1605 W MONTROSE AVE ,xCHICAGO,IL,60613.0,09/17/2012,Canvass,Fail
1235355,CHIU QUON INC,CHIU QUON,28689.0,Restaurant,Risk 1 (High),1127 W ARGYLE ST ,CHICAGO,IL,60640.0,09/04/2012,Complaint Re-Inspection,Pass
1206302,Sabor Saveur,Sabor Saveur,1998853.0,Restaurant,Risk 1 (High),2013 W DIVISION ST ,CHICAGO,IL,60622.0,09/06/2012,Canvass,Out of Business
1158453,STARBUCKS,STARBUCKS,2183902.0,Restaurant*,Risk 2 (Medium),5700 S MARYLAND AVE ,CHICAGO,IL,60637.0,09/05/2012,License,Fail
1234816,OIISTAR,OIISTAR,2146280.0,Restaurant,Risk 1 (High),1385 N MILWAUKEE AVE ,CHICAGO,IL,60622.0,08/22/2012,License Re-Inspection,Passee
1114396,'M' BAR,,2157235.0,Liquor,Risk 3 (Low),x151 N MICHIGAN AVE STE C-16,xCHICAGO,IL,60601.0,08/07/2012,License,Pass
626222,SIMPLY THALIA,SIMPLY THALIA,2069922.0,Restaurant,Risk 1 (High),108 N STATE ST ,xCHICAGO,IL,60602.0,06/30/2011,Task Force Liquor 1475,Pass
1202377,All Style Buffet,All Style Buffet,1959502.0,Restaurant*,Risk 1 (High),4305 S Pulaski RD ,CHICAGO,IL,60632.0,07/26/2012,Complaint Re-Inspection,Pass
1174296,LUPES TACOS BUFFET,,2172465.0,Restaurant,Risk 1 (High),x3218 W CERMAK RD ,CHICAGO,IL,60623.0,07/17/2012,License Re-Inspection,Pass
1098418,JAIYEN II,JAIYEN II,2156798.0,Restaurant*,Risk 1 (High),3159 N CALIFORNIA AVE ,CHICAGO,IL,60618.0,07/02/2012,License,Pass
1229896,BAMBI,BAMBI CART CBH 1564,1738873.0,Mobile Food Dispenser,Risk 3 (Low),2051 W 47TH ST ,CHICAGO,ILxa,60609.0,06/29/2012,License,Pass
1138347,CAFE MED,CAFE MED,1893476.0,Restaurant,Risk 1 (High),x198 E DELAWARE PL ,CHICAGO,IL,60611.0,06/19/2012,Canvass Re-Inspection,Pass
1150447,EN LAI RESTAURANT,EN LAI RESTAURANT,1331655.0,,Risk 1 (High),3154 W 103RD ST ,CHICAGO,ILxa,60655.0,06/11/2012,Canvass,Out of Business
1229421,FAST WOKx,FAST WOK,1677404.0,Restaurant*,Risk 1 (High),2020 N CALIFORNIA AVE ,CHICAGO,ILxa,60647.0,06/06/2012,Canvass,Out of Business
1150418,FRANCONELLO,FRANCONELLO,33911.0,Restaurant,Risk 1 (High),10222 S WESTERN AVE ,CHICAGO,IL,60643.0,05/30/2012,Canvass,Fail
1214918,THE SONARGAON RESTAURANT,THE SONARGAON RESTAURANT,1381906.0,,Risk 1 (High),x2306 W DEVON AVE ,CHICAGO,ILxa,60659.0,05/15/2012,Canvass,Out of Businessee
1076284,LA CIUDAD INC.x,LA CIUDAD INC.,1716938.0,,Risk 3 (Low),x5005 S ASHLAND AVE ,CHICAGO,IL,60609.0,05/10/2012,Canvass,Out of Businessee
1184309,FIT PRO WEST,FIT PRO WEST,2153173.0,FITNESS CENTER,Risk 3 (Low),565 W QUINCY ST ,CHICAGO,IL,60661.0,05/10/2012,License,Pass
1196304,JOIE DE VINE,JOIE DE VINE,1227272.0,Restaurant,Risk 2 (Medium),1744 W BALMORAL AVE ,CHICAGO,IL,60640.0,05/09/2012,Canvass,Fail
1158317,TEAZZZ,TEAZZ,2031502.0,Restaurant,Risk 2 (Medium),x125 E 37TH ST ,CHICAGO,IL,60653.0,05/08/2012,Canvass,Out of Business
1225220,"WEST SIDE DOLLAR & FOOD, INCx","WEST SIDE DOLLAR & FOOD, INC",1676906.0,Grocery Store,Risk 3 (Low),3001 W HARRISON ST ,CHICAGO,IL,60612.0,05/07/2012,Canvass,Out of Business
1214627,EL MEXICANO,,2152689.0,Grocery Store,Risk 3 (Low),3935 S CALIFORNIA AVE ,CHICAGO,IL,60632.0,05/04/2012,License,Fail
1214600,RED SNAPPER FISH CHICKEN & PIZZA,RED SNAPPER FISH CHICKEN & PIZZA,1991820.0,Restaurant*,Risk 1 (High),5255 W MADISON ST ,CHICAGO,IL,60644.0,05/03/2012,Complaint Re-Inspection,Pass
1214444,"ALBANY PARK MEAT & GROCERY, INC.","ALBANY PARK MEAT & GROCERY, INC.",1969128.0,Grocery Store,Risk 2 (Medium),3632-3638 W LAWRENCE AVE ,CHICAGO,IL,60625.0,04/27/2012,Canvass,Out of Business
1096279,HENRY BOOTH HOUSE,HENRY BOOTH HOUSE,25802.0,Daycare (2 - 6 Years),Risk 1 (High),2929 S WABASH AVE ,CHICAGO,IL,60616.0,04/26/2012,License,Pass
1096278,BRIDGEPORT CHILD DEVELOPMENT CENTER 1,KIDS HOPE UNITED-NORTHERN REGION,15828.0,Daycare (2 - 6 Years)*,Risk 1 (High),3053 S NORMAL AVE ,CHICAGO,IL,60616.0,04/26/2012,License,Pass
1214412,EAT WELL PERSONAL CHEFS,EAT WELL PERSONAL CHEFS,2152170.0,,Risk 1 (High),520 N HALSTED ,CHICAGO,IL,60642.0,04/26/2012,License,Pass
1214400,GENESIS ON THE AVENUE,GENESIS ON THE AVENUE,2146955.0,Restaurant,Risk 1 (High),5811 W CHICAGO AVE ,CHICAGO,IL,60651.0,04/25/2012,License Re-Inspection,Pass
1184281,TUSCANY RESTAURANT,TUSCANY RESTAURANT,21539.0,Restaurant,Risk 1 (High),1014-1018 W TAYLOR ST ,CHICAGO,IL,60607.0,04/25/2012,Canvass,Fail
1214377,BOBAK SAUSAGE COMPANY,BOBAK SAUSAGE COMPANY,23290.0,Grocery Store,Risk 1 (High),x5275 S ARCHER AVE ,CHICAGO,IL,60632.0,04/25/2012,Canvass,Fail
1214330,ANJANI FOOD & LIQUOR INC.,ANJANI FOOD & LIQUOR,2089297.0,Grocery Store,Risk 3 (Low),x2501 W LAWRENCE AVE ,CHICAGO,IL,60625.0,04/24/2012,License,Pass
1219215,KFCx,KFC,2146643.0,Restaurant,Risk 1 (High),6040 S ARCHER AVE ,CHICAGO,ILxa,60638.0,04/20/2012,License Re-Inspection,Pass
1184265,JASON'S DELI,JASON'S DELI,1909063.0,Restaurant,Risk 1 (High),x1258 S CANAL ST ,CHICAGO,IL,60607.0,04/17/2012,Complaint,Failee
679641,"PARS ICECREAM CO, INC",,21306.0,Mobile Food Dispenser,Risk 3 (Low),4825 W ARTHINGTON ST ,xCHICAGO,IL,60644.0,04/09/2012,Canvass Re-Inspection,Passee
679546,JOHNNY'S FOOD STOREx,,2142264.0,Grocery Store*,Risk 3 (Low),3589 N MILWAUKEE ,xCHICAGO,IL,60641.0,04/04/2012,License Re-Inspection,Passee
1098222,B MART,B MART,2133654.0,Grocery Store,Risk 3 (Low),3756 W MONTROSE AVE ,CHICAGO,ILxa,60618.0,04/03/2012,License,Fail
679332,"Buddy's Special Events, Inc.",Buddy's Special Events,2141634.0,Mobile Food Dispenser,Risk 3 (Low),900 Glencoe TER ,LAKE ZURICH,ILxa,60047.0,03/29/2012,License,Passee
679227,BANG BANG,BANG BANG,2146563.0,Restaurant,Risk 1 (High),2051 N CALIFORNIA AVE ,CHICAGO,IL,60647.0,03/26/2012,License,Pass
679668,CARAVANx,CARAVAN,2088536.0,Restaurant,Risk 1 (High),4810 N BROADWAY ,CHICAGO,IL,60640.0,03/22/2012,Canvass Re-Inspection,Pass
1154207,VALLEY OF JORDAN,VALLEY OF JORDAN,2068644.0,Grocery Store,Risk 2 (Medium),x1009 E 53RD ST ,CHICAGO,IL,60615.0,03/21/2012,Canvass,Failee
1150286,DUNKIN DONUTS & BASKIN ROBINSx,DUNKIN DONUTS & BASKIN ROBINS,1446432.0,Restaurant,Risk 2 (Medium),3977 W COLUMBUS AVE ,CHICAGO,IL,60652.0,03/19/2012,Canvass,Fail
1118243,NEW AGE CHILDCARE AND DEVELOPMENTx,NEW AGE CHILDCARE AND DEVELOPMENT,2121134.0,Daycare (2 - 6 Years),Risk 1 (High),11045 S WENTWORTH AVE ,CHICAGO,IL,60628.0,03/15/2012,License Re-Inspection,Pass
679353,I LEARN CENTERx,I LEARN CENTER,2129840.0,,Risk 1 (High),2650 N ASHLAND AVE FL ,CHICAGO,IL,60614.0,03/13/2012,License,Failee
679767,EPIPHANY ELEMENTARY SCHOOL,EPIPHANY SCHOOL,1878452.0,School,Risk 1 (High),x4223 W 25TH ST ,CHICAGO,IL,60623.0,03/12/2012,Canvass,Pass
1118256,ALTGELD GARDEN LIQUOR INC,ALTGELD GARDEN LIQUOR INC,32894.0,Grocery Store,Risk 3 (Low),13118 S ELLIS AVE ,xCHICAGO,IL,60827.0,03/09/2012,Complaint,Fail
671176,EL FANDANGO,EL FANDANGO,1621729.0,Restaurant,Risk 1 (High),3331 W 26TH ST ,CHICAGO,IL,60623.0,03/08/2012,Canvass,Out of Business
1214281,THE ROOSTx,THE ROOST,2142066.0,Mobile Food Dispenser,Risk 2 (Medium),2430  -2432 N LINCOLN AVE ,xCHICAGO,IL,60614.0,03/07/2012,License,Passee
679601,PARADISE CANTINA,PARADISE CANTINA,1593859.0,Restaurant,Risk 1 (High),2015 W DIVISION AVE ,CHICAGO,IL,60622.0,03/07/2012,Canvass,Fail
1227246,EL CORRAL,LAS ISLAS DENAYARIT,1844537.0,Restaurant,Risk 1 (High),x3118 W 59TH ST ,CHICAGO,IL,60629.0,03/06/2012,Canvass,Out of Business
671029,"ACE'S SOUL FOOD CAFE, INC.","ACE'S SOUL FOOD CAFE, INC.",1904903.0,Restaurant,Risk 1 (High),432 E 63RD ST ,CHICAGO,IL,60637.0,03/01/2012,Complaint,Failee
670875,LA ISLA PEQUENA,LA ISLA PEQUENA,2125725.0,Restaurant,Risk 1 (High),3755 W ARMITAGE AVE ,CHICAGO,IL,60647.0,02/28/2012,Canvass,Out of Businessee
670801,LA TERRAZA RESTAURANT,LA TERRAZA RESTAURANT,1679451.0,,Risk 1 (High),2701 N CENTRAL AVE ,CHICAGO,IL,60639.0,02/27/2012,Canvass,Out of Business
670777,ADRIATIC,ADRIATIC,2013391.0,Restaurant,Risk 1 (High),5553-5557 N CLARK ST ,CHICAGO,IL,60640.0,02/24/2012,Canvass Re-Inspection,Pass
670737,HOA NOM COx,HOA NOM CO,8425.0,Grocery Store,Risk 2 (Medium),1101-1103 W ARGYLE ST ,CHICAGO,IL,60640.0,02/24/2012,Canvass,Fail
670645,MCDONALD'S #6310,MCDONALD'S #6310,33143.0,Restaurant,Risk 2 (Medium),4704 S CICERO AVE ,CHICAGO,IL,60638.0,02/21/2012,Complaint Re-Inspection,Pass
666225,SMOOTHIES N' SUCH LLCx,L.A FITNESS HEALTH CLUB,2125866.0,Restaurant,Risk 2 (Medium),55 E RANDOLPH ST ,CHICAGO,IL,60601.0,11/16/2011,License,Pass
670465,PETE THE GREEK RESTAURANT,PETE THE GREEK RESTAURANT,2113882.0,Restaurant,Risk 1 (High),1215 S ASHLAND AVE ,xCHICAGO,IL,60608.0,02/15/2012,Canvass,Out of Business
577793,SUBWAYx,SUBWAY,1947909.0,,Risk 3 (Low),6450 S PULASKI RD ,CHICAGO,IL,60629.0,02/02/2012,Canvass,Out of Business
537869,CHEF'S WOK & POLAR BEAR,CHEF'S WOK & POLAR BEAR,1301067.0,,Risk 1 (High),6832 W ARCHER AVE ,CHICAGO,IL,60638.0,01/31/2012,Canvass,Out of Business
670225,A & M GROCERYx,A & M GROCERY,23838.0,,Risk 3 (Low),4067 W FIFTH AVE ,CHICAGO,IL,60624.0,01/30/2012,Canvass,Out of Business
519349,ALBERTO'S PIZZA,ALBERTO'S PIZZA,2134756.0,Mobile Food Dispenser,Risk 3 (Low),1326 W MORSE AVE ,CHICAGO,IL,60626.0,01/23/2012,License,Pass
547941,EMMET ELEMENTARY,EMMET ELEMENTARY,23121.0,School,Risk 1 (High),5500 W Madison AVE ,CHICAGO,IL,60644.0,01/18/2012,Canvass Re-Inspection,Fail
660033,MS EGGROLL #2 INCx,MS EGGROLL #2 INC,1222412.0,Restaurant,Risk 1 (High),6966 N GLENWOOD AVE ,xCHICAGO,IL,60626.0,01/17/2012,Canvass,Out of Business
1214752,MUNCHIES BURRITO HOUSEx,MUNCHIES BURRITO HOUSE,2037445.0,Restaurant,Risk 1 (High),513 1/2 E 47TH ST ,CHICAGO,IL,60653.0,01/17/2012,Canvass,Out of Businessee
660002,3811 PIRAMID INC,BORINQUEN LOUNGE,71458.0,Restaurant,Risk 1 (High),x3811 N WESTERN AVE ,CHICAGO,IL,60618.0,01/13/2012,Complaint,Fail
626366,BABA'Sx,BABA'S,1617274.0,Restaurant,Risk 2 (Medium),18 S PULASKI RD ,xCHICAGO,IL,60624.0,01/12/2012,Suspected Food Poisoning,Fail
586293,WHOLE FOODS MARKET,WHOLE FOODS MARKET,1678043.0,Grocery Store,Risk 1 (High),1101 S CANAL ST ,CHICAGO,ILxa,60607.0,01/12/2012,Short Form Complaint,Pass
659950,CITGO,CITGO,1675582.0,Grocery Store,Risk 3 (Low),4520 S CICERO AVE ,CHICAGO,IL,60638.0,01/10/2012,Canvass,Out of Business
517679,BERRYMOON,BERRYMOON,2133934.0,Restaurant,Risk 2 (Medium),2618 N CLARK ST ,CHICAGO,IL,60614.0,01/06/2012,License Re-Inspection,Pass
659919,EL POZOLITO RESTAURANT,EL POZOLITO RESTAURANT,2064209.0,Restaurant*,Risk 1 (High),4114 W NORTH AVE ,CHICAGO,ILxa,60639.0,01/09/2012,Canvass Re-Inspection,Pass
659841,WALGREENS #15196,WALGREENS,2120828.0,Restaurant,Risk 3 (Low),151 N STATE ST ,CHICAGO,IL,60601.0,12/30/2011,License Re-Inspection,Pass
569796,STARBUCKS COFFEE #13319,STARBUCKS COFFEE #13319,1843203.0,Restaurant,Risk 2 (Medium),200 W MADISON ST ,CHICAGO,IL,60606.0,12/29/2011,Complaint-Fire,Passee
529478,63RD DISCOUNT,63RD DISCOUNT,2129292.0,Grocery Store,Risk 3 (Low),2541 W 63RD ST ,CHICAGO,IL,60629.0,12/23/2011,License,Fail
547911,MARIO'S BUTCHER SHOPx,MARIO'S BUTCHER SHOP,2109251.0,Grocery Store,Risk 2 (Medium),5817-5825 W MADISON ST ,CHICAGO,IL,60644.0,12/23/2011,Complaint Re-Inspection,Pass
659726,SOUP N PIZZA FACTORY,SOUP N PIZZA FACTORY,1985224.0,Restaurant,Risk 1 (High),4036 N NARRAGANSETT ,CHICAGO,IL,60634.0,12/16/2011,Canvass,Out of Business
539566,SUTHERLANDS,SUTHERLANDS,2114621.0,Restaurant,Risk 1 (High),5353 W IRVING PARK RD ,CHICAGO,IL,60641.0,12/13/2011,License-Task Force,Fail
577740,CITGO FUEL & MINI MART,CITGO FUEL & MINI MART,2129949.0,Grocery Store,Risk 3 (Low),8200 S KEDZIE AVE ,CHICAGO,IL,60652.0,12/12/2011,License,Fail
521929,ANNA'S FAST FOOD,ANNA'S FAST FOOD,1695725.0,,Risk 3 (Low),3320 W LAWRENCE AVE ,CHICAGO,IL,60625.0,12/08/2011,Canvass,Out of Business
547872,18TH STREET FOOD MART,18TH STREET FOOD MART,1963488.0,Grocery Store,Risk 2 (Medium),x1800 S PULASKI RD ,CHICAGO,IL,60623.0,12/08/2011,Canvass Re-Inspection,Pass w/ Conditions
531705,HAROLD'S CHICKEN SHACKx,HAROLD'S CHICKEN SHACK,17576.0,Restaurant,Risk 2 (Medium),1208 E 53RD ST ,CHICAGO,IL,60615.0,12/07/2011,Complaint Re-Inspection,Pass
577728,TAQUERIA SABOR CASERO,TAQUERIA SABOR CASERO,2102726.0,Restaurant,Risk 1 (High),x4344 W 63RD ST ,CHICAGO,ILxa,60629.0,12/06/2011,Canvass,Out of Business
659552,Yuki Hana Japanese Cuisine & S,Yuki Hana,2102689.0,Restaurant,Risk 1 (High),2920 N CLARK ST ,CHICAGO,IL,60657.0,12/01/2011,Task Force Liquor 1475,Fail
659529,Sabor Saveur,Sabor Saveur,2079318.0,Restaurant,Risk 3 (Low),x2013 W DIVISION ST ,CHICAGO,ILxa,60622.0,11/30/2011,Task Force Liquor 1475,Fail
612568,SLURPING TURTLE RESTAURANT,SLURPING TURTLE RESTAURANT,2094213.0,Restaurant,Risk 1 (High),116 W HUBBARD ST ,CHICAGO,IL,60654.0,11/18/2011,License Re-Inspection,Pass
509432,LITTLE LEARNERS DAYCARE,LITTLE LEARNERS DAYCARE,1938252.0,Daycare (2 - 6 Years),Risk 1 (High),6255 S MAYFIELD AVE ,CHICAGO,IL,60638.0,11/18/2011,License,Pass
531667,LE FLEUR DE LIS,LE FLEUR DE LIS,2043040.0,Restaurant,Risk 1 (High),301-303 E 43RD ST ,xCHICAGO,IL,60653.0,11/17/2011,Complaint,Fail
666227,PORTERS STEAK HOUSEx,HOTEL 71,1619174.0,Restaurant,Risk 1 (High),71 E WACKER DR ,CHICAGO,IL,60601.0,11/17/2011,Canvass,Pass w/ Conditions
545632,HOT SPOT,HOT SPOT,2125894.0,Restaurant,Risk 2 (Medium),10857 S HALSTED ST ,CHICAGO,IL,60628.0,11/16/2011,License,Fail
521888,MARKELLOS BAKERY,MARKELLOS BAKERY,1845354.0,Bakery,Risk 2 (Medium),3520 W LAWRENCE AVE ,xCHICAGO,ILxa,60625.0,11/16/2011,Short Form Complaint,Pass w/ Conditions
659268,PHIL'S LAST STANDx,FATSO'S LAST STAND,2125348.0,Restaurant,Risk 2 (Medium),x2258 W CHICAGO AVE ,CHICAGO,IL,60622.0,11/09/2011,License,Fail
537669,PHOENIX FOOD & LIQUOR INC,PHOENIX FOOD & LIQUOR INC,25826.0,Grocery Store,Risk 3 (Low),2444 E 75TH ST ,CHICAGO,IL,60649.0,11/04/2011,Complaint,Fail
659213,KARLA'S KITCHEN,KARLA'S KITCHEN,2031579.0,Restaurant,Risk 1 (High),6204 W NORTH AVE ,CHICAGO,IL,60639.0,11/04/2011,Canvass,Out of Business
521867,AL'S BEEF,AL'S BEEF,2125189.0,Restaurant,Risk 1 (High),2804 N WESTERN AVE ,CHICAGO,IL,60618.0,11/04/2011,License,Pass
517602,J. ALEXANDER'S,J. ALEXANDER'S,1353712.0,Restaurant*,Risk 1 (High),1840 N CLYBOURN AVE ,xCHICAGO,IL,60614.0,11/03/2011,Canvass,Fail
657324,THE BALLROOM,THE GRAND BALLROOM,1594231.0,BANQUET HALL,Risk 1 (High),6351-6359 S COTTAGE GROVE AVE ,CHICAGO,IL,60637.0,11/01/2011,Canvass,Failee
507220,DORA CAFEx,DORA CAFE,1768172.0,,Risk 1 (High),x2546-48 W PETERSON AVE ,xCHICAGO,IL,60659.0,10/20/2011,Canvass,Out of Businessee
598412,Little Village Restaurantx,,1990847.0,Restaurant,Risk 1 (High),2600 W Cermak RD ,CHICAGO,IL,60608.0,10/17/2011,Canvass,Out of Business
610275,DIVERSEY MARKETx,DIVERSEY MARKET,1908081.0,Grocery Store,Risk 3 (Low),3056 W DIVERSEY AVE ,CHICAGO,IL,60647.0,10/13/2011,Canvass,Failee
565544,BREW & GROW,BREW & GROW,2120888.0,Grocery Store,Risk 3 (Low),19 S MORGAN ST ,CHICAGO,IL,60607.0,10/07/2011,License,Pass
634887,POLLOS DON NENY,POLLOS DON NENY,2120016.0,Restaurant*,Risk 1 (High),2820 W 55TH ST ,CHICAGO,IL,60632.0,10/07/2011,License Re-Inspection,Pass
537609,SMALL WORLD INN,SMALL WORLD INN,2013453.0,Restaurant,Risk 2 (Medium),3325 E 106TH ST ,CHICAGO,ILxa,60617.0,10/05/2011,License Re-Inspection,Pass
577584,AMIGO'S DISCOUNT STORE,AMIGO'S DISCOUNT STORE,2120353.0,Grocery Store,Risk 3 (Low),2917 W 59 ST ,CHICAGO,ILxa,60629.0,10/04/2011,License,Fail
598388,"PIZZERIA MILAN, INCORPORATED",PIZZERIA MILAN,2120289.0,Restaurant,Risk 1 (High),x1314 W 18TH ST ,CHICAGO,IL,60608.0,10/03/2011,License,Pass
634711,PIZZA   MANIA 2,PIZZA  MANIA 2,2110014.0,Restaurant*,Risk 2 (Medium),5777 N RIDGE AVE ,CHICAGO,ILxa,60660.0,09/26/2011,License Re-Inspection,Passee
634646,NORM & DEE'S LIQUORS,NORM & DEE'S LIQUORS,36686.0,,Risk 3 (Low),5800 W GRAND AVE ,xCHICAGO,IL,60639.0,09/20/2011,Canvass,Out of Business
577546,KEDZIE GAS,CITGO,2099593.0,Grocery Store,Risk 3 (Low),7700 S KEDZIE AVE ,CHICAGO,IL,60652.0,09/20/2011,License,Fail
634620,MADO,MADO,1899320.0,Restaurant,Risk 1 (High),x1647 N MILWAUKEE AVE ,CHICAGO,ILxa,60647.0,09/19/2011,Canvass,Fail
521752,JOE'S FOOD & LIQUOR,JOE'S FOOD & LIQUOR,822.0,Grocery Store,Risk 1 (High),3626 W LAWRENCE AVE ,CHICAGO,IL,60625.0,09/19/2011,Canvass,Pass
634603,"TONY'S FINER FOODS ENTERPRISES, INC.",TONY'S FINER FOODS,1717867.0,Grocery Store,Risk 1 (High),3607 W FULLERTON AVE ,xCHICAGO,IL,60647.0,09/19/2011,Complaint,Failee
543613,DUNKIN DONUTS/BASKIN ROBBINSx,DUNKIN DONUTS/BASKIN ROBBINS,1909373.0,Restaurant,Risk 2 (Medium),6100 S WESTERN AVE ,CHICAGO,IL,60636.0,09/13/2011,Short Form Complaint,Pass w/ Conditions
634546,CONVENIENT FOOD MART #99,CONVENIENT FOOD MART #99,13403.0,Grocery Store,Risk 2 (Medium),2850 N SHERIDAN RD ,CHICAGO,IL,60657.0,09/13/2011,Canvass,Failee
531543,LAKE FRONT CITGO,LAKE FRONT CITGO,1942860.0,convenience,Risk 3 (Low),437 E PERSHING RD ,CHICAGO,IL,60653.0,09/02/2011,Canvass Re-Inspection,Pass
