name,streetAddress,city,state,zipCode,telephone,website,priceRange,categories,ratingValue,neighborhood
uno chicago grill,356 Fashion Vly,San Diego,CA,92108,(619) 298-3965,http://www.unos.com,1,Pizza;Restaurants;Italian Restaurants;Take Out Restaurants;Bar & Grills,5,Mission Valley West;Western San Diego
pizzeria luigi,1137 25th St,San Diego,CA,92102,(619) 233-3309,http://www.pizzerialuigi.com,1,Pizza;Italian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,5,Golden Hill;Central San Diego
sloppy joe's pizza & pasta jnt,548 5th Ave,San Diego,CA,92101,(619) 525-9960,http://sloppyjoeys.com;http://sloppyjoeyspizza.com,1,Pizza;Italian Restaurants;Restaurants,2.5,Gaslamp;Central San Diego
o' bistro cafe,4934 Voltaire St,San Diego,CA,92107,(619) 223-2202,http://www.obistrocafe.com,1,Cafeterias;Breakfast Brunch & Lunch Restaurants;Caterers;Take Out Restaurants;Restaurants,4,Ocean Beach;Western San Diego
mandarin wok restaurant,4227 Balboa Ave,San Diego,CA,92117,(858) 272-3972,http://www.mandarinwokrestaurant.com,0,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,5,Bay Park;Northern San Diego
noodles & company,4545 La Jolla Village Dr,San Diego,CA,92122,(858) 558-8511,http://www.noodles.com,0,Restaurants;Asian Restaurants,5,University City;Northern San Diego
ebisu sushi bar,3765 6th Ave,San Diego,CA,92103,(619) 297-3119,http://www.ebisusushisd.com,0,Sushi Bars;Take Out Restaurants;Seafood Restaurants;Japanese Restaurants;Asian Restaurants;Restaurants,4.5,Hillcrest;Western San Diego
round table pizza,10415 Tierrasanta Blvd,San Diego,CA,92124,(858) 277-3111,http://www.roundtablepizza.com/order;http://www.roundtableordering.com;http://www.roundtablepizza.com/order?id=888&utm_source=Local&utm_medium=LocalSEO&utm_campaign=LocalSearch;http://www.roundtablepizza.com/rtp/store.asp?store_num=888&10415tierrasantablvd.-sandiego;http://www.roundtablepizza.com,1,Pizza;Restaurants;Take Out Restaurants;Banquet Halls & Reception Facilities;Italian Restaurants;Restaurant Menus,5,Tierrasanta;Eastern San Diego
phuong trang restaurant,4170 Convoy St,San Diego,CA,92111,(858) 565-6750,http://www.phuongtrangrestaurant.com,0,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,4.5,Kearny Mesa;Eastern San Diego
la salsa fresh mexican grill,8750 Genesee Ave,San Diego,CA,92122,(858) 455-7229,http://www.lasalsa.com,1,Take Out Restaurants;Mexican Restaurants;Restaurants,4.5,University City;Northern San Diego
village indian cuisine,9187 Clairemont Mesa Blvd # 2,San Diego,CA,92123,(858) 874-3663,http://www.villageindiancuisinesd.com,0,Indian Restaurants;Middle Eastern Restaurants;Asian Restaurants;Vegetarian Restaurants;Health Food Restaurants;Restaurants,4,Kearny Mesa;Eastern San Diego
great plaza buffet,1840 Garnet Ave,San Diego,CA,92109,(858) 273-6868,http://www.greatplazabuffet.com,1,Buffet Restaurants;Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,3,Pacific Beach;Northern San Diego
mama mia's pizza inc.,3446 Adams Ave,San Diego,CA,92116,(619) 282-2211,http://mamamiapizza.menutoeat.com;http://mamamiaspizza.com,1,Pizza;Italian Restaurants;Take Out Restaurants;Restaurants,5,Normal Heights;Mid-City
pho cow cali express,9170 Mira Mesa Blvd,San Diego,CA,92126,(858) 271-8341,http://www.phocowcali.com,0,Vietnamese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,2.5,Mira Mesa;Northeastern San Diego
rockin baja lobster,3890 Twiggs St,San Diego,CA,92110,(619) 260-0305,http://www.rockinbaja.com;http://bajanomad.com,1,Seafood Restaurants;Take Out Restaurants;Caterers;Restaurants,3.5,Old Town;Western San Diego
bandar restaurant,837 4th Ave,San Diego,CA,92101,(619) 238-0101,http://www.bandarrestaurant.com,1,Mediterranean Restaurants;Take Out Restaurants;Caterers;Fine Dining Restaurants;Bar & Grills;Middle Eastern Restaurants;Family Style Restaurants;Greek Restaurants;Vegetarian Restaurants;Seafood Restaurants;Restaurants,4,Gaslamp;Central San Diego
wings & things restaurant,3904 Convoy St Ste 100,San Diego,CA,92111,(858) 576-2526,http://www.wingsnthings.com,1,Chicken Restaurants;Family Style Restaurants;Barbecue Restaurants;Take Out Restaurants;Caterers;Restaurants,1,Kearny Mesa;Eastern San Diego
island spice jamaican,2820 Market St,San Diego,CA,92102,(619) 702-9309,http://islandspicejamaicansandiego.com;Web Site,0,Caribbean Restaurants;Restaurants,3,Grant Hill;Central San Diego
currant restaurant,140 W Broadway,San Diego,CA,92101,(619) 702-6309,http://www.currantrestaurant.com,1,Family Style Restaurants;French Restaurants;American Restaurants;Seafood Restaurants;Restaurants,3.5,Core-Columbia;Central San Diego
antique thai cuisine,3373 Rosecrans St,San Diego,CA,92110,(619) 222-0689,http://antiquethaicuisine.com,1,Thai Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Restaurants,5,Midway District;Western San Diego
blue water seafood,3667 India St,San Diego,CA,92103,(619) 497-0914,http://bluewater.sandiegan.com;http://bluewaterseafoodsandiego.com,0,Seafood Restaurants;Fish & Seafood Markets;Restaurants,3,Midtown;Western San Diego
colima's mexican food,2302 University Ave,San Diego,CA,92104,(619) 297-2715,http://colimasmexican.menutoeat.com,0,Mexican Restaurants;Mexican & Latin American Grocery Stores;Latin American Restaurants;Take Out Restaurants;Seafood Restaurants;Caterers;Restaurants,5,North Park;Western San Diego
red fox steak house,2223 El Cajon Blvd,San Diego,CA,92104,(619) 297-1313,http://www.redfoxsd.com,1,Steak Houses;Bars;Cocktail Lounges;Barbecue Restaurants;Restaurants,5,University Heights;Western San Diego
china max seafood restaurant,4698 Convoy St,San Diego,CA,92111,(858) 650-3333,http://www.chinamaxsandiego.com,0,Chinese Restaurants;Asian Restaurants;Seafood Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,2.5,Kearny Mesa;Eastern San Diego
ichiban,1449 University Ave,San Diego,CA,92103,(619) 299-7203,http://www.ichibansushisandiego.com;http://ichibanpb.menutoeat.com,1,Sushi Bars;Take Out Restaurants;Japanese Restaurants;Asian Restaurants;Restaurants,4,Hillcrest;Western San Diego
cafe 976,976 Felspar St,San Diego,CA,92109,(858) 272-0976,http://www.cafe976.com,0,Coffee & Espresso Restaurants;Bagels;Breakfast Brunch & Lunch Restaurants;Coffee Shops;American Restaurants;Family Style Restaurants;Coffee & Tea;Restaurants,3.5,Pacific Beach;Northern San Diego
fontainebleau restaurant,1055 2nd Ave,San Diego,CA,92101,(619) 238-1818,http://www.westgatehotel.com,0,Family Style Restaurants;French Restaurants;Restaurants,5,Core-Columbia;Central San Diego
sushiya,12995 El Camino Real Ste 102,San Diego,CA,92130,(858) 792-7799,http://sushiya-allyoucaneat.com;http://www.sushiyaonline.com,1,Sushi Bars;Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,5,Carmel Valley;Northern San Diego
cotijas mexican grill,3066 Clairemont Dr,San Diego,CA,92117,(619) 275-1149,http://www.cotijas.com;http://cotijasmexgrill.com,0,Mexican Restaurants;Bar & Grills;Latin American Restaurants;Take Out Restaurants;Restaurants,5,Bay Park;Northern San Diego
spices thai cafe,3810 Valley Centre Dr Ste 903,San Diego,CA,92130,(858) 259-0889,http://www.spicesthaicafesd.com;http://www.spicesthaisandiego.com;Web Site,1,Thai Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Caterers;Restaurants,3,Carmel Valley;Northern San Diego
cafe zucchero,1731 India St,San Diego,CA,92101,(619) 531-1731,http://www.cafezucchero.com/home.html,1,Coffee & Espresso Restaurants;Italian Restaurants;Bakeries;Take Out Restaurants;Coffee & Tea;Coffee Shops;Breakfast Brunch & Lunch Restaurants;Cafeterias;Restaurants,1.5,Little Italy;Central San Diego
el zarapa restaurant,3201 Adams Ave,San Diego,CA,92116,(619) 578-2600,http://www.elzarape.net;http://elzarape.biz;http://elzarape.menutoeat.com,1,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Caterers;Family Style Restaurants;Restaurants,5,Normal Heights;Mid-City
la fiesta lounge & bar,628 5th Ave,San Diego,CA,92101,(619) 232-4242,http://www.lafiestasd.com;http://diningonfifth.com;http://fiesta.com,0,Mexican Restaurants;Bar & Grills;Taverns;Bars;Family Style Restaurants;Cocktail Lounges;Latin American Restaurants;Take Out Restaurants;Caterers;Restaurants,4,Gaslamp;Central San Diego
coffee time deli,10151 Pacific Mesa Blvd Ste 101,San Diego,CA,92121,(858) 558-0414,http://coffeetimes.com,0,Coffee Shops;Delicatessens;Take Out Restaurants;Restaurants,5,Sorrento Valley;Northern San Diego
hexagone,495 Laurel St,San Diego,CA,92101,(619) 236-0467,http://hexagonerestaurant.com,1,Italian Restaurants;French Restaurants;Take Out Restaurants;Caterers;Restaurants,2,Park West;Central San Diego
del rio deli,2815 Camino Del Rio S,San Diego,CA,92108,(619) 296-3354,http://www.delriodeli.com,0,Delicatessens;Take Out Restaurants;Caterers;Restaurants,5,Mission Valley East;Eastern San Diego
victors kafe,15817 Bernardo Center Dr Ste 103,San Diego,CA,92127,(858) 451-9992,http://www.victorskafe.com,0,Yogurt;Restaurants,5,Rancho Bernadino;Northeastern San Diego;Rancho Bernardo
kimiya sushi,3555 Rosecrans St,San Diego,CA,92110,(619) 221-9003,http://www.kimiyasushi.com,0,Sushi Bars;Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,5,Midway District;Western San Diego
the fleetwood,639 J St,San Diego,CA,92101,(619) 702-7700,http://www.thefleetwood.com,1,American Restaurants;Asian Restaurants;Bars;Bar & Grills;Restaurants,5,East Village;Central San Diego
fleming's prime steakhouse,380 K St,San Diego,CA,92101,(619) 237-1155,http://www.flemingssteakhouse.com,1,Restaurants;American Restaurants;Steak Houses,4.5,Marina;Central San Diego
oggis pizza & beverage company,2245 Fenton Pkwy,San Diego,CA,92108,(619) 640-1072,http://www.oggis.com,0,Pizza;Bars;American Restaurants;Italian Restaurants;Restaurants,5,Mission Valley East;Eastern San Diego
d'angelo pizzeria,4592 30th St,San Diego,CA,92116,(619) 280-2020,http://www.dangelopizzasandiego.com,0,Pizza;Italian Restaurants;Bakeries;Take Out Restaurants;Caterers;Restaurants,4.5,North Park;Western San Diego
old venice italian restaurant caffe & bar,2910 Canon St,San Diego,CA,92106,(619) 222-5888,http://www.oldvenicerestaurant.com,1,Italian Restaurants;Banquet Halls & Reception Facilities;Breakfast Brunch & Lunch Restaurants;Pizza;Caterers;Take Out Restaurants;Mediterranean Restaurants;Restaurants,4,Roseville - Fleet Ridge;Western San Diego
delhi kitchen,11975 Carmel Mountain Rd Ste 603,San Diego,CA,92128,(858) 385-0165,http://www.delhikitchen.com,0,Indian Restaurants;Middle Eastern Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,5,Carmel Mountain;Northeastern San Diego
crazee burger,4201 30th St,San Diego,CA,92104,(619) 282-6044,http://crazeeburger.com,0,Hamburgers & Hot Dogs;Take Out Restaurants;American Restaurants;Family Style Restaurants;Restaurants,4,North Park;Western San Diego
super wok,4468 Ingraham St,San Diego,CA,92109,(858) 270-4859,http://www.superwokpb.com,0,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,4.5,Pacific Beach;Northern San Diego
mediterranean cafe,112 W Washington St,San Diego,CA,92103,(619) 298-7738,http://www.medi-cafe.com,0,Restaurants;Greek Restaurants;Mediterranean Restaurants;Vegetarian Restaurants;Caterers,5,Western San Diego;Hillcrest
fuddruckers,891 Camino De La Reina,San Diego,CA,92108,(619) 299-2270,http://www.fuddruckers.com,0,Take Out Restaurants;American Restaurants;Hamburgers & Hot Dogs;Restaurants;Family Style Restaurants,4,Mission Valley East;Eastern San Diego
pizza bella,2707 Congress St Ste 1P,San Diego,CA,92110,(619) 692-4333,http://www.pizzabellasd.com;http://pizzabella.org,1,Pizza;Take Out Restaurants;Italian Restaurants;Restaurants,4,Old Town;Western San Diego
broadway pizza,1008 Broadway,San Diego,CA,92101,(619) 232-6264,http://broadway-pizza-sd.eat24hour.com;http://broadwaypizzaelkriver.com,0,Pizza;Take Out Restaurants;Caterers;Italian Restaurants;Restaurants,2,Core-Columbia;Central San Diego
oscar's mexican's seafood,703 Turquoise St,San Diego,CA,92109,(858) 488-6392,http://san-diego-restaurants.net,0,Seafood Restaurants;Mexican Restaurants;Take Out Restaurants;Caterers;Restaurants,5,Northern San Diego;Bird Rock
anthony's fish grotto,1360 N Harbor Dr,San Diego,CA,92101,(619) 232-5103,Anthony's Fish Grotto;Star of the Sea Event Center,1,Party Planning;Restaurants;American Restaurants;Bar & Grills;Family Style Restaurants;Seafood Restaurants;Take Out Restaurants;Banquet Halls & Reception Facilities;Wedding Supplies & Services;Wedding Reception Locations & Services,3,Central San Diego;Marina
kings garden,10066 Pacific Heights Blvd,San Diego,CA,92121,(858) 587-3916,http://www.kingsgardenmm.net;http://www.kingsgardensandiego.com;http://kings-garden.com,0,Chinese Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Restaurants,4,Sorrento Valley;Northern San Diego
pho t cali restaurant,7351 Clairemont Mesa Blvd,San Diego,CA,92111,(858) 565-6997,http://www.photcalisd.com,0,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,2.5,Kearny Mesa;Eastern San Diego
the kebab shop,630 9th Ave,San Diego,CA,92101,(619) 525-0055,http://www.thekebabshop.com,0,Greek Restaurants;Continental Restaurants;Middle Eastern Restaurants;Mediterranean Restaurants;Delicatessens;Vegetarian Restaurants;Health Food Restaurants;Take Out Restaurants;Caterers;Restaurants,5,Core-Columbia;Central San Diego
saffron-chicken,3731 India St,San Diego,CA,92103,(619) 574-0177,http://www.saffronsandiego.com;http://www.sumeiyu.com,0,Chicken Restaurants;Take Out Restaurants;Caterers;Restaurants,3,Midtown;Western San Diego
harar ethiopian restaurant,2432 El Cajon Blvd,San Diego,CA,92104,(619) 295-3735,http://www.ethioharar.sdcausa.com,0,African Restaurants;Take Out Restaurants;Caterers;Restaurants,5,North Park;Western San Diego
la puerta,560 4th Ave,San Diego,CA,92101,(619) 696-3466,http://www.lapuertasd.com;http://www.taco619.com,0,Mexican Restaurants;Take Out Restaurants;Caterers;Latin American Restaurants;Bar & Grills;Restaurants,5,Gaslamp;Central San Diego
analog bar,801 5th Ave,San Diego,CA,92101,(619) 233-1183,http://www.analogbar.com,1,Barbecue Restaurants;Bars;Cocktail Lounges;Taverns;Hamburgers & Hot Dogs;Restaurants,4,Gaslamp;Central San Diego
rb sushi japanese restaurant,16405 Bernardo Center Dr,San Diego,CA,92128,(858) 613-9000,http://www.rbsushi.com,1,Japanese Restaurants;Sushi Bars;Asian Restaurants;Restaurants,2.5,Northeastern San Diego;Rancho Bernardo
cafe sevilla restaurant,353 5th Ave,San Diego,CA,92101,(619) 233-5979,http://www.cafesevilla.com,1,Tapas;Breakfast Brunch & Lunch Restaurants;Bars;Fine Dining Restaurants;Vegetarian Restaurants;Mexican Restaurants;Spanish Restaurants;Bar & Grills;Family Style Restaurants;Take Out Restaurants;Mediterranean Restaurants;Restaurants,4.5,Gaslamp;Central San Diego
mike's giant new york pizza,2357 Reo Dr,San Diego,CA,92139,(619) 470-7777,http://mikesgiantnewyorkpizza.net,1,Pizza;Take Out Restaurants;Italian Restaurants;Restaurants,5,Paradise Hills;Southeastern San Diego
golden city restaurant,5375 Kearny Villa Rd,San Diego,CA,92123,(858) 565-6682,http://www.goldencitychinesesandiego.com,1,Chinese Restaurants;Caterers;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,3,Kearny Mesa;Eastern San Diego
bice,425 Island Ave,San Diego,CA,92101,(619) 239-2423,http://bicesandiego.com;http://italianrestaurantsinsandiego.com,1,Italian Restaurants;Take Out Restaurants;Mediterranean Restaurants;Restaurant Delivery Service;Restaurants,4,Gaslamp;Central San Diego
fattoush,6686 El Cajon Blvd,San Diego,CA,92115,(619) 460-6162,http://www.fattoushsd.com,0,Mediterranean Restaurants;Restaurants,5,College East;Mid-City
lit'l pepper gourmet,8911 Complex Dr Ste C,San Diego,CA,92123,(858) 565-6552,http://www.litlpepper.com,0,Delicatessens;Take Out Restaurants;Caterers;Sandwich Shops;Restaurants,5,Kearny Mesa;Eastern San Diego
cafe luna,11040 Rancho Carmel Dr,San Diego,CA,92128,(858) 673-0077,http://www.cafelunasd.com,1,Cafeterias;Caterers;Breakfast Brunch & Lunch Restaurants;Restaurants,5,Carmel Mountain;Northeastern San Diego
devine pastabilities,3545 Midway Dr Suite E,San Diego,CA,92110,(619) 523-5441,http://www.torpasta.com,0,Italian Restaurants;Caterers;Mediterranean Restaurants;Delicatessens;Pizza;Sandwich Shops;Restaurants,5,Midway District;Western San Diego
new york giant pizza,6126 University Ave,San Diego,CA,92115,(619) 229-6666,http://luigisnygiantpizza.com;http://luigisnypizza.com,1,Pizza;Italian Restaurants;American Restaurants;Sandwich Shops;Restaurants,5,Rolando;Mid-City
sala thai restaurant,6161 El Cajon Blvd Ste A,San Diego,CA,92115,(619) 229-9050,http://www.salathaisandiego.com;http://pqtraining.com,1,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Seafood Restaurants;Family Style Restaurants;Restaurants,2.5,Rolando;Mid-City;College East
au revoir,420 Robinson Ave # A,San Diego,CA,92103,(619) 268-2400,http://www.aurevoirbistrohillcrest.net,1,French Restaurants;Continental Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,4,Hillcrest;Western San Diego
cali baguette express,5125 El Cajon Blvd,San Diego,CA,92115,(619) 286-8888,http://www.baguetteexpress.com;http://www.calibaguetteexpress.com,0,Sandwich Shops;Delicatessens;Restaurants,4.5,Colina Del Sol;Mid-City;City Heights
golden house,4370 Palm Ave,San Diego,CA,92154,(619) 690-2688,http://www.goldenhousechinesefood.com,1,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,4.5,Otay Mesa West;Southern San Diego
china fun restaurant,11134 Rancho Carmel Dr Ste 100,San Diego,CA,92128,(858) 485-8848,http://mychinafun.com;http://newmychinafun.com,0,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,4,Carmel Mountain;Northeastern San Diego
apollonia,8650 Genesee Ave Ste 106,San Diego,CA,92122,(858) 455-1535,http://www.apolloniabistro.com,0,Greek Restaurants;Take Out Restaurants;Caterers;Vegetarian Restaurants;Mediterranean Restaurants;Continental Restaurants;Restaurants,5,University City;Northern San Diego
